wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
ne,ne,ne,ne,nep,nep,nep,M,L,Nepali (macrolanguage),iso_registry_crosswalk,high,,नेपाली,Nepali,https://ne.wikipedia.org,https://ne.wikipedia.org/w/api.php,ne.wikipedia,newiki,विकिपिडिया,active,True,False,29930,114610,1359173,78786,141,5,1486,563337,9244499,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:09.474857+00:00,2026-07-19T08:28:09.474857+00:00,
avk,avk,avk,,,,avk,I,C,Kotava,direct_iso_639_3,high,,Kotava,Kotava,https://avk.wikipedia.org,https://avk.wikipedia.org/w/api.php,avk.wikipedia,avkwiki,Wikipedia,active,True,False,29905,36369,147700,8599,24,5,0,413268,3820516,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:38.234315+00:00,2026-07-19T08:25:38.234315+00:00,
crh,crh,crh,,crh,crh,crh,I,L,Crimean Tatar,direct_iso_639_3,high,,qırımtatarca,Crimean Tatar,https://crh.wikipedia.org,https://crh.wikipedia.org/w/api.php,crh.wikipedia,crhwiki,Vikipediya,active,True,False,29717,58417,244148,81875,48,2,0,207432,3071757,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:57.290108+00:00,2026-07-19T08:25:57.290108+00:00,
mn,mn,mn,mn,mon,mon,mon,M,L,Mongolian,iso_registry_crosswalk,high,,монгол,Mongolian,https://mn.wikipedia.org,https://mn.wikipedia.org/w/api.php,mn.wikipedia,mnwiki,Википедиа,active,True,False,27823,115195,860870,104794,228,4,1405,1062203,17072238,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:00.759100+00:00,2026-07-19T08:28:00.759100+00:00,
bar,bar,bar,,,,bar,I,L,Bavarian,direct_iso_639_3,high,,Boarisch,Bavarian,https://bar.wikipedia.org,https://bar.wikipedia.org/w/api.php,bar.wikipedia,barwiki,Wikipedia,active,True,False,27230,110854,852791,80893,67,2,1153,331168,7169980,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:41.614359+00:00,2026-07-19T08:25:41.614359+00:00,
scn,scn,scn,,scn,scn,scn,I,L,Sicilian,direct_iso_639_3,high,,sicilianu,Sicilian,https://scn.wikipedia.org,https://scn.wikipedia.org/w/api.php,scn.wikipedia,scnwiki,Wikipedia,active,True,False,26311,55834,779198,51100,48,4,954,198049,6612603,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:02.243916+00:00,2026-07-19T08:29:02.243916+00:00,
si,si,si,si,sin,sin,sin,I,L,Sinhala,iso_registry_crosswalk,high,,සිංහල,Sinhala,https://si.wikipedia.org,https://si.wikipedia.org/w/api.php,si.wikipedia,siwiki,විකිපීඩියා,active,True,False,25602,176105,795164,78991,154,3,2988,1047748,15644209,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:06.761784+00:00,2026-07-19T08:29:06.761784+00:00,
bpy,bpy,bpy,,,,bpy,I,L,Bishnupriya,direct_iso_639_3,high,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya,https://bpy.wikipedia.org,https://bpy.wikipedia.org/w/api.php,bpy.wikipedia,bpywiki,উইকিপিডিয়া,active,True,False,25096,63426,895656,28265,26,2,35,164715,2798845,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:49.427827+00:00,2026-07-19T08:25:49.427827+00:00,
as,as,as,as,asm,asm,asm,I,L,Assamese,iso_registry_crosswalk,high,,অসমীয়া,Assamese,https://as.wikipedia.org,https://as.wikipedia.org/w/api.php,as.wikipedia,aswiki,অসমীয়া ৱিকিপিডিয়া,active,True,False,24692,125955,617962,50247,146,6,2429,730321,12139280,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:36.357929+00:00,2026-07-19T08:25:36.357929+00:00,
skr,skr,skr,,,,skr,I,L,Saraiki,direct_iso_639_3,high,,سرائیکی,Saraiki,https://skr.wikipedia.org,https://skr.wikipedia.org/w/api.php,skr.wikipedia,skrwiki,وکیپیڈیا,active,True,False,24645,33317,71719,4435,19,2,0,105160,1209001,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:08.288397+00:00,2026-07-19T08:29:08.288397+00:00,
qu,qu,qu,qu,que,que,que,M,L,Quechua,iso_registry_crosswalk,high,,Runa Simi,Quechua,https://qu.wikipedia.org,https://qu.wikipedia.org/w/api.php,qu.wikipedia,quwiki,Wikipedia,active,True,False,24545,58762,688410,34782,34,1,0,218717,3930388,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:27.317853+00:00,2026-07-19T08:28:27.317853+00:00,
nv,nv,nv,nv,nav,nav,nav,I,L,Navajo,iso_registry_crosswalk,high,,Diné bizaad,Navajo,https://nv.wikipedia.org,https://nv.wikipedia.org/w/api.php,nv.wikipedia,nvwiki,Wikipedia,active,True,False,22667,36574,308920,21052,19,2,736,100527,1603789,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:15.582761+00:00,2026-07-19T08:28:15.582761+00:00,
xmf,xmf,xmf,,,,xmf,I,L,Mingrelian,direct_iso_639_3,high,,მარგალური,Mingrelian,https://xmf.wikipedia.org,https://xmf.wikipedia.org/w/api.php,xmf.wikipedia,xmfwiki,ვიკიპედია,active,True,False,22402,42535,251089,23154,27,3,0,145500,2668582,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:30:04.625655+00:00,2026-07-19T08:30:04.625655+00:00,
bcl,bcl,bcl,,,,bcl,I,L,Central Bikol,direct_iso_639_3,high,,Bikol Central,Central Bikol,https://bcl.wikipedia.org,https://bcl.wikipedia.org/w/api.php,bcl.wikipedia,bclwiki,Wikipedia,active,True,False,22349,51629,306847,31881,74,4,798,327627,6318778,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:42.609497+00:00,2026-07-19T08:25:42.609497+00:00,
sd,sd,sd,sd,snd,snd,snd,I,L,Sindhi,iso_registry_crosswalk,high,,سنڌي,Sindhi,https://sd.wikipedia.org,https://sd.wikipedia.org/w/api.php,sd.wikipedia,sdwiki,وڪيپيڊيا,active,True,False,22022,84080,395616,22255,46,4,159,235201,3248312,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:03.232742+00:00,2026-07-19T08:29:03.232742+00:00,
os,os,os,os,oss,oss,oss,I,L,Iron Ossetic,iso_registry_crosswalk,high,,ирон,Ossetic,https://os.wikipedia.org,https://os.wikipedia.org/w/api.php,os.wikipedia,oswiki,Википеди,active,True,False,21756,77716,593809,28240,25,3,149,665258,3423939,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:18.468290+00:00,2026-07-19T08:28:18.468290+00:00,
ps,ps,ps,ps,pus,pus,pus,M,L,Pushto,iso_registry_crosswalk,high,,پښتو,Pashto,https://ps.wikipedia.org,https://ps.wikipedia.org/w/api.php,ps.wikipedia,pswiki,ويکيپېډيا,active,True,False,21325,77149,364712,39470,55,3,1819,264073,3274732,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:25.814595+00:00,2026-07-19T08:28:25.814595+00:00,
frr,frr,frr,,frr,frr,frr,I,L,Northern Frisian,direct_iso_639_3,high,,Nordfriisk,Northern Frisian,https://frr.wikipedia.org,https://frr.wikipedia.org/w/api.php,frr.wikipedia,frrwiki,Wikipedia,active,True,False,21281,53039,281879,24588,28,4,1486,215152,5780660,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:14.585534+00:00,2026-07-19T08:26:14.585534+00:00,
or,or,or,or,ori,ori,ori,M,L,Oriya (macrolanguage),iso_registry_crosswalk,high,,ଓଡ଼ିଆ,Odia,https://or.wikipedia.org,https://or.wikipedia.org/w/api.php,or.wikipedia,orwiki,ଉଇକିପିଡ଼ିଆ,active,True,False,20963,87798,588213,41955,67,4,170,383897,5460850,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:17.958315+00:00,2026-07-19T08:28:17.958315+00:00,
ff,ff,ff,ff,ful,ful,ful,M,L,Fulah,iso_registry_crosswalk,high,,Fulfulde,Fula,https://ff.wikipedia.org,https://ff.wikipedia.org/w/api.php,ff.wikipedia,ffwiki,Wikipedia,active,True,False,20604,36752,170934,13935,47,3,0,1199090,4178909,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:11.230885+00:00,2026-07-19T08:26:11.230885+00:00,
shn,shn,shn,,shn,shn,shn,I,L,Shan,direct_iso_639_3,high,,တႆး,Shan,https://shn.wikipedia.org,https://shn.wikipedia.org/w/api.php,shn.wikipedia,shnwiki,ဝီႇၶီႇၽီးတီးယႃး,active,True,False,19640,40834,134029,6618,31,2,79,129437,2111377,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:06.266596+00:00,2026-07-19T08:29:06.266596+00:00,
tum,tum,tum,,tum,tum,tum,I,L,Tumbuka,direct_iso_639_3,high,,chiTumbuka,Tumbuka,https://tum.wikipedia.org,https://tum.wikipedia.org/w/api.php,tum.wikipedia,tumwiki,Wikipedia,active,True,False,19247,39954,108880,11726,30,2,138,1492272,22719288,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:27.540719+00:00,2026-07-19T08:29:27.540719+00:00,
ary,ary,ary,,,,ary,I,L,Moroccan Arabic,direct_iso_639_3,high,,الدارجة,Moroccan Arabic,https://ary.wikipedia.org,https://ary.wikipedia.org/w/api.php,ary.wikipedia,arywiki,ويكيپيديا,active,True,False,19188,106851,571396,20882,43,3,346,454178,3943467,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:35.283969+00:00,2026-07-19T08:25:35.283969+00:00,
sah,sah,sah,,sah,sah,sah,I,L,Yakut,direct_iso_639_3,high,,саха тыла,Yakut,https://sah.wikipedia.org,https://sah.wikipedia.org/w/api.php,sah.wikipedia,sahwiki,Бикипиэдьийэ,active,True,False,18211,55312,428591,29159,40,4,1765,285255,3197174,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:33.709970+00:00,2026-07-19T08:28:33.709970+00:00,
sgs,sgs,sgs,,,,sgs,I,L,Samogitian,direct_iso_639_3,high,,žemaitėška,Samogitian,https://bat-smg.wikipedia.org,https://bat-smg.wikipedia.org/w/api.php,bat-smg.wikipedia,bat_smgwiki,Wikipedia,active,True,False,17275,30079,362805,29095,23,3,109,127884,2170712,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:04.715498+00:00,2026-07-19T08:29:04.715498+00:00,
cdo,cdo,cdo,,,,cdo,I,L,Min Dong Chinese,direct_iso_639_3,high,,閩東語 / Mìng-dĕ̤ng-ngṳ̄,Mindong,https://cdo.wikipedia.org,https://cdo.wikipedia.org/w/api.php,cdo.wikipedia,cdowiki,Wikipedia,active,True,False,16730,33635,105186,25239,18,3,0,821931,3948265,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:53.262927+00:00,2026-07-19T08:25:53.262927+00:00,
gd,gd,gd,gd,gla,gla,gla,I,L,Scottish Gaelic,iso_registry_crosswalk,high,,Gàidhlig,Scottish Gaelic,https://gd.wikipedia.org,https://gd.wikipedia.org/w/api.php,gd.wikipedia,gdwiki,Uicipeid,active,True,False,16057,32896,582184,32473,29,5,290,251412,4109168,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:17.825864+00:00,2026-07-19T08:26:17.825864+00:00,
bug,bug,bug,,bug,bug,bug,I,L,Buginese,direct_iso_639_3,high,,Basa Ugi,Buginese,https://bug.wikipedia.org,https://bug.wikipedia.org/w/api.php,bug.wikipedia,bugwiki,Wikipedia,active,True,False,15959,20526,210571,15384,28,1,0,86100,3469252,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:51.295608+00:00,2026-07-19T08:25:51.295608+00:00,
yi,yi,yi,yi,yid,yid,yid,M,L,Yiddish,iso_registry_crosswalk,high,,ייִדיש,Yiddish,https://yi.wikipedia.org,https://yi.wikipedia.org/w/api.php,yi.wikipedia,yiwiki,װיקיפּעדיע,active,True,False,15757,44598,599849,61456,48,3,984,541064,3960079,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:30:05.141989+00:00,2026-07-19T08:30:05.141989+00:00,
am,am,am,am,amh,amh,amh,I,L,Amharic,iso_registry_crosswalk,high,,አማርኛ,Amharic,https://am.wikipedia.org,https://am.wikipedia.org/w/api.php,am.wikipedia,amwiki,ውክፔዲያ,active,True,False,15700,46751,393544,56837,62,1,1357,333327,5224739,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:31.319442+00:00,2026-07-19T08:25:31.319442+00:00,
sat,sat,sat,,sat,sat,sat,I,L,Santali,direct_iso_639_3,high,,ᱥᱟᱱᱛᱟᱲᱤ,Santali,https://sat.wikipedia.org,https://sat.wikipedia.org/w/api.php,sat.wikipedia,satwiki,ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ,active,True,False,15584,33527,191391,11197,52,2,0,205797,2435219,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:01.175038+00:00,2026-07-19T08:29:01.175038+00:00,
ilo,ilo,ilo,,ilo,ilo,ilo,I,L,Iloko,direct_iso_639_3,high,,Ilokano,Iloko,https://ilo.wikipedia.org,https://ilo.wikipedia.org/w/api.php,ilo.wikipedia,ilowiki,Wikipedia,active,True,False,15527,70742,405738,20154,41,2,0,161030,3407777,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:01.969521+00:00,2026-07-19T08:27:01.969521+00:00,
kaa,kaa,kaa,,kaa,kaa,kaa,I,L,Kara-Kalpak,direct_iso_639_3,high,,Qaraqalpaqsha,Kara-Kalpak,https://kaa.wikipedia.org,https://kaa.wikipedia.org/w/api.php,kaa.wikipedia,kaawiki,Wikipedia,active,True,False,15454,43714,264896,16238,26,4,90,176804,3082913,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:07.810968+00:00,2026-07-19T08:27:07.810968+00:00,
li,li,li,li,lim,lim,lim,I,L,Limburgan,iso_registry_crosswalk,high,,Limburgs,Limburgish,https://li.wikipedia.org,https://li.wikipedia.org/w/api.php,li.wikipedia,liwiki,Wikipedia,active,True,False,15213,68823,485419,33720,39,7,622,198058,4862934,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:23.126083+00:00,2026-07-19T08:27:23.126083+00:00,
gor,gor,gor,,gor,gor,gor,I,L,Gorontalo,direct_iso_639_3,high,,Bahasa Hulontalo,Gorontalo,https://gor.wikipedia.org,https://gor.wikipedia.org/w/api.php,gor.wikipedia,gorwiki,Wikipedia,active,True,False,15106,25048,67508,8674,20,3,0,169546,2314261,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:20.183050+00:00,2026-07-19T08:26:20.183050+00:00,
nap,nap,nap,,nap,nap,nap,I,L,Neapolitan,direct_iso_639_3,high,,Napulitano,Neapolitan,https://nap.wikipedia.org,https://nap.wikipedia.org/w/api.php,nap.wikipedia,napwiki,Wikipedia,active,True,False,14966,24242,671943,34849,33,3,288,118269,5074487,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:08.033940+00:00,2026-07-19T08:28:08.033940+00:00,
dag,dag,dag,,,,dag,I,L,Dagbani,direct_iso_639_3,high,,dagbanli,Dagbani,https://dag.wikipedia.org,https://dag.wikipedia.org/w/api.php,dag.wikipedia,dagwiki,Dagbani Wikipedia,active,True,False,14472,25245,143826,8409,50,1,0,303174,5686768,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:00.815880+00:00,2026-07-19T08:26:00.815880+00:00,
mai,mai,mai,,mai,mai,mai,I,L,Maithili,direct_iso_639_3,high,,मैथिली,Maithili,https://mai.wikipedia.org,https://mai.wikipedia.org/w/api.php,mai.wikipedia,maiwiki,विकिपिडिया,active,True,False,14354,46082,274998,17347,37,4,126,320083,2619347,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:29.200789+00:00,2026-07-19T08:27:29.200789+00:00,
hsb,hsb,hsb,,hsb,hsb,hsb,I,L,Upper Sorbian,direct_iso_639_3,high,,hornjoserbsce,Upper Sorbian,https://hsb.wikipedia.org,https://hsb.wikipedia.org/w/api.php,hsb.wikipedia,hsbwiki,Wikipedija,active,True,False,14269,36517,390369,28413,26,4,126,138199,3096493,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:27.923193+00:00,2026-07-19T08:26:27.923193+00:00,
fo,fo,fo,fo,fao,fao,fao,I,L,Faroese,iso_registry_crosswalk,high,,føroyskt,Faroese,https://fo.wikipedia.org,https://fo.wikipedia.org/w/api.php,fo.wikipedia,fowiki,Wikipedia,active,True,False,14219,41088,388114,34975,46,3,0,667552,4639186,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:12.644283+00:00,2026-07-19T08:26:12.644283+00:00,
eml,egl,egl,,,,egl,I,L,Emilian,direct_iso_639_3,high,,emiliàn e rumagnòl,Emiliano-Romagnolo,https://eml.wikipedia.org,https://eml.wikipedia.org/w/api.php,eml.wikipedia,emlwiki,Wikipedia,active,True,False,14182,37663,172912,31592,26,3,2952,204228,2345559,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:06.713874+00:00,2026-07-19T08:26:06.713874+00:00,
lzh,lzh,lzh,,,,lzh,I,H,Literary Chinese,direct_iso_639_3,high,,文言,Literary Chinese,https://zh-classical.wikipedia.org,https://zh-classical.wikipedia.org/w/api.php,zh-classical.wikipedia,zh_classicalwiki,維基大典,active,True,False,14096,122660,443077,119176,68,6,0,913750,9723807,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:27.741015+00:00,2026-07-19T08:27:27.741015+00:00,
hyw,hyw,hyw,,,,hyw,I,L,Western Armenian,direct_iso_639_3,high,,Արեւմտահայերէն,Western Armenian,https://hyw.wikipedia.org,https://hyw.wikipedia.org/w/api.php,hyw.wikipedia,hywwiki,Ուիքիփետիա,active,True,False,13992,30501,241682,14632,37,5,0,121319,1897115,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:29.865447+00:00,2026-07-19T08:26:29.865447+00:00,
map-bms,jv-x-bms,jv,jv,jav,jav,jav,I,L,Javanese,variety_mapping,high,Banyumasan is generally classified within Javanese; review before treating as one-to-one.,Basa Banyumasan,Banyumasan,https://map-bms.wikipedia.org,https://map-bms.wikipedia.org/w/api.php,map-bms.wikipedia,map_bmswiki,Wikipedia,active,True,False,13975,30426,222214,20068,20,1,452,160521,2274465,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:29.719344+00:00,2026-07-19T08:27:29.719344+00:00,
ie,ie,ie,ie,ile,ile,ile,I,C,Interlingue,iso_registry_crosswalk,high,,Interlingue,Interlingue,https://ie.wikipedia.org,https://ie.wikipedia.org/w/api.php,ie.wikipedia,iewiki,Wikipedia,active,True,False,13713,18011,168336,24602,27,1,0,1870406,6653052,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:31.874592+00:00,2026-07-19T08:26:31.874592+00:00,
ace,ace,ace,,ace,ace,ace,I,L,Achinese,direct_iso_639_3,high,,Acèh,Acehnese,https://ace.wikipedia.org,https://ace.wikipedia.org/w/api.php,ace.wikipedia,acewiki,Wikipedia,active,True,False,13073,28314,158103,33431,38,3,0,603014,3079179,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:29.259589+00:00,2026-07-19T08:25:29.259589+00:00,
wa,wa,wa,wa,wln,wln,wln,I,L,Walloon,iso_registry_crosswalk,high,,walon,Walloon,https://wa.wikipedia.org,https://wa.wikipedia.org/w/api.php,wa.wikipedia,wawiki,Wikipedia,active,True,False,12988,31050,425232,28799,35,4,770,210571,3374598,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:30:01.752165+00:00,2026-07-19T08:30:01.752165+00:00,
sa,sa,sa,sa,san,san,san,M,H,Sanskrit,iso_registry_crosswalk,high,,संस्कृतम्,Sanskrit,https://sa.wikipedia.org,https://sa.wikipedia.org/w/api.php,sa.wikipedia,sawiki,विकिपीडिया,active,True,False,12518,82612,499249,46065,42,3,445,166062,2846027,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:33.221955+00:00,2026-07-19T08:28:33.221955+00:00,
zu,zu,zu,zu,zul,zul,zul,I,L,Zulu,iso_registry_crosswalk,high,,isiZulu,Zulu,https://zu.wikipedia.org,https://zu.wikipedia.org/w/api.php,zu.wikipedia,zuwiki,Wikipedia,active,True,False,12422,27532,126124,26487,52,2,0,269564,4785833,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:30:08.570561+00:00,2026-07-19T08:30:08.570561+00:00,
hif,hif,hif,,,,hif,I,L,Fiji Hindi,direct_iso_639_3,high,,Fiji Hindi,Fiji Hindi,https://hif.wikipedia.org,https://hif.wikipedia.org/w/api.php,hif.wikipedia,hifwiki,Wikipedia,active,True,False,12385,57275,336195,40435,66,3,187,588620,13792738,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:26.872674+00:00,2026-07-19T08:26:26.872674+00:00,
so,so,so,so,som,som,som,I,L,Somali,iso_registry_crosswalk,high,,Soomaaliga,Somali,https://so.wikipedia.org,https://so.wikipedia.org/w/api.php,so.wikipedia,sowiki,Wikipedia,active,True,False,12272,33572,302716,46101,142,1,0,2356340,12011606,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:10.837981+00:00,2026-07-19T08:29:10.837981+00:00,
zgh,zgh,zgh,,zgh,zgh,zgh,I,L,Standard Moroccan Tamazight,direct_iso_639_3,high,,ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ,Standard Moroccan Tamazight,https://zgh.wikipedia.org,https://zgh.wikipedia.org/w/api.php,zgh.wikipedia,zghwiki,ⵡⵉⴽⵉⴱⵉⴷⵢⴰ,active,True,False,12241,52276,177403,47468,45,4,0,1799421,4645968,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:30:07.591932+00:00,2026-07-19T08:30:07.591932+00:00,
bjn,bjn,bjn,,,,bjn,I,L,Banjar,direct_iso_639_3,high,,Banjar,Banjar,https://bjn.wikipedia.org,https://bjn.wikipedia.org/w/api.php,bjn.wikipedia,bjnwiki,Wikipidia,active,True,False,12204,36730,112448,17574,85,2,2,159941,2237849,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:25:46.775510+00:00,2026-07-19T08:25:46.775510+00:00,
km,km,km,km,khm,khm,khm,I,L,Khmer,iso_registry_crosswalk,high,,ភាសាខ្មែរ,Khmer,https://km.wikipedia.org,https://km.wikipedia.org/w/api.php,km.wikipedia,kmwiki,វិគីភីឌា,active,True,False,12153,37350,337006,51385,125,2,808,662481,10272292,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:13.350653+00:00,2026-07-19T08:27:13.350653+00:00,
sn,sn,sn,sn,sna,sna,sna,I,L,Shona,iso_registry_crosswalk,high,,chiShona,Shona,https://sn.wikipedia.org,https://sn.wikipedia.org/w/api.php,sn.wikipedia,snwiki,Wikipedia,active,True,False,11716,20759,113998,20988,18,1,0,490567,4238158,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:10.341694+00:00,2026-07-19T08:29:10.341694+00:00,
lij,lij,lij,,,,lij,I,L,Ligurian,direct_iso_639_3,high,,Ligure,Ligurian,https://lij.wikipedia.org,https://lij.wikipedia.org/w/api.php,lij.wikipedia,lijwiki,Wikipedia,active,True,False,11571,28523,271532,19994,27,7,38,161988,4046876,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:23.623571+00:00,2026-07-19T08:27:23.623571+00:00,
mhr,mhr,mhr,,,,mhr,I,L,Eastern Mari,direct_iso_639_3,high,,олык марий,Eastern Mari,https://mhr.wikipedia.org,https://mhr.wikipedia.org/w/api.php,mhr.wikipedia,mhrwiki,Википедий,active,True,False,11325,31758,203157,16696,20,1,0,126029,1756420,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:31.225648+00:00,2026-07-19T08:27:31.225648+00:00,
ks,ks,ks,ks,kas,kas,kas,I,L,Kashmiri,iso_registry_crosswalk,high,,کٲشُر,Kashmiri,https://ks.wikipedia.org,https://ks.wikipedia.org/w/api.php,ks.wikipedia,kswiki,وِکیٖپیٖڈیا,active,True,False,11166,26197,144871,14348,44,2,90,163249,2061164,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:27:16.363550+00:00,2026-07-19T08:27:16.363550+00:00,
shi,shi,shi,,,,shi,I,L,Tachelhit,direct_iso_639_3,high,,Taclḥit,Tachelhit,https://shi.wikipedia.org,https://shi.wikipedia.org/w/api.php,shi.wikipedia,shiwiki,Wikipedia,active,True,False,10892,14983,78702,42058,27,3,0,182378,1938808,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:29:05.741323+00:00,2026-07-19T08:29:05.741323+00:00,
mni,mni,mni,,mni,mni,mni,I,L,Manipuri,direct_iso_639_3,high,,ꯃꯤꯇꯩ ꯂꯣꯟ,Manipuri,https://mni.wikipedia.org,https://mni.wikipedia.org/w/api.php,mni.wikipedia,mniwiki,ꯋꯤꯀꯤꯄꯦꯗꯤꯌꯥ,active,True,False,10547,17877,62054,48529,27,3,0,459049,2967028,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:01.303214+00:00,2026-07-19T08:28:01.303214+00:00,
hak,hak,hak,,,,hak,I,L,Hakka Chinese,direct_iso_639_3,high,,客家語 / Hak-kâ-ngî,Hakka Chinese,https://hak.wikipedia.org,https://hak.wikipedia.org/w/api.php,hak.wikipedia,hakwiki,Wikipedia,active,True,False,10453,20065,134083,37016,21,1,0,1240322,11254441,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:26:24.923993+00:00,2026-07-19T08:26:24.923993+00:00,
mrj,mrj,mrj,,,,mrj,I,L,Western Mari,direct_iso_639_3,high,,кырык мары,Western Mari,https://mrj.wikipedia.org,https://mrj.wikipedia.org/w/api.php,mrj.wikipedia,mrjwiki,Википеди,active,True,False,10430,21622,108143,12378,19,1,0,72817,1000353,2026-06-19,2026-07-18,2025-07-19,2026-07-18,,,2026-07-19T08:28:03.297064+00:00,2026-07-19T08:28:03.297064+00:00,
